Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;3;292;100,0;24;24;0;0;100,00;285;7;7;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;Totalt i retning Tromsøya;3254;100,0;24;24;0;1;99,97;3055;198;109;33;18;38;34;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;2022-12-11;Totalt;3254;100,0;24;24;0;1;99,97;3055;198;109;33;18;38;34;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;1;5274;100,0;24;24;0;0;100,00;4559;715;342;200;86;87;80;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;3;983;100,0;24;24;0;0;100,00;932;51;37;8;4;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;Totalt i retning Tromsøya;6257;100,0;24;24;0;0;100,00;5491;766;379;208;90;89;82;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;2022-12-12;Totalt;6257;100,0;24;24;0;0;100,00;5491;766;379;208;90;89;82;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;1;5269;100,0;24;24;0;1;99,98;4522;746;370;201;99;76;73;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;3;862;100,0;24;24;0;0;100,00;817;45;36;7;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;Totalt i retning Tomasjord;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;Totalt i retning Tromsøya;6127;100,0;24;24;0;1;99,98;5337;789;404;208;101;76;73;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;2022-12-13;Totalt;6131;100,0;24;24;0;1;99,98;5339;791;406;208;101;76;73;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;1;5049;100,0;24;24;0;0;100,00;4386;663;339;159;87;78;76;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;3;852;100,0;24;24;0;1;99,88;794;57;51;6;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;Totalt i retning Tomasjord;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;Totalt i retning Tromsøya;5898;100,0;24;24;0;0;100,00;5179;719;390;164;87;78;76;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;2022-12-14;Totalt;5901;100,0;24;24;0;1;99,98;5180;720;390;165;87;78;76;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;1;5430;100,0;24;24;0;0;100,00;4738;692;329;171;98;94;88;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;3;837;100,0;24;24;0;0;100,00;806;31;26;5;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;Totalt i retning Tromsøya;6267;100,0;24;24;0;0;100,00;5544;723;355;176;98;94;88;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;2022-12-15;Totalt;6267;100,0;24;24;0;0;100,00;5544;723;355;176;98;94;88;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;1;5086;100,0;24;24;0;0;100,00;4484;602;305;146;88;63;59;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;3;796;100,0;24;24;0;0;100,00;757;39;30;7;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;Totalt i retning Tomasjord;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;Totalt i retning Tromsøya;5881;100,0;24;24;0;0;100,00;5241;640;335;152;90;63;59;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;2022-12-16;Totalt;5882;100,0;24;24;0;0;100,00;5241;641;335;153;90;63;59;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;1;3387;100,0;24;24;0;2;99,94;3203;182;95;37;32;18;16;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;3;264;100,0;24;24;0;0;100,00;259;5;5;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;Totalt i retning Tromsøya;3651;100,0;24;24;0;2;99,95;3462;187;100;37;32;18;16;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;2022-12-17;Totalt;3651;100,0;24;24;0;2;99,95;3462;187;100;37;32;18;16;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;1;3103;100,0;24;24;0;1;99,97;2933;169;92;27;17;33;30;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;3;271;100,0;24;24;0;0;100,00;262;9;5;1;2;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;Totalt i retning Tromsøya;3374;100,0;24;24;0;1;99,97;3195;178;97;28;19;34;31;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;2022-12-18;Totalt;3374;100,0;24;24;0;1;99,97;3195;178;97;28;19;34;31;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;1;5912;100,0;24;24;0;0;100,00;5151;761;361;202;94;104;97;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;3;821;100,0;24;24;0;0;100,00;780;41;34;5;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;Totalt i retning Tromsøya;6733;100,0;24;24;0;0;100,00;5931;802;395;207;96;104;97;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-19T00:00+01:00;2022-12-20T00:00+01:00;2022-12-19;Totalt;6733;100,0;24;24;0;0;100,00;5931;802;395;207;96;104;97;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;1;5885;100,0;24;24;0;0;100,00;5217;668;317;173;103;75;73;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;3;777;100,0;24;24;0;0;100,00;750;27;23;4;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;Totalt i retning Tromsøya;6662;100,0;24;24;0;0;100,00;5967;695;340;177;103;75;73;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-20T00:00+01:00;2022-12-21T00:00+01:00;2022-12-20;Totalt;6662;100,0;24;24;0;0;100,00;5967;695;340;177;103;75;73;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;1;5667;100,0;24;24;0;5;99,91;4972;690;330;199;87;74;68;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;3;805;100,0;24;24;0;0;100,00;753;52;35;12;3;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;Totalt i retning Tomasjord;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;Totalt i retning Tromsøya;6466;100,0;24;24;0;2;99,97;5725;739;365;209;90;75;69;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-21T00:00+01:00;2022-12-22T00:00+01:00;2022-12-21;Totalt;6472;100,0;24;24;0;5;99,92;5725;742;365;211;90;76;70;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;1;5707;100,0;24;24;0;2;99,96;5095;610;290;168;83;69;62;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;3;698;100,0;24;24;0;2;99,71;664;32;28;4;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;Totalt i retning Tomasjord;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;Totalt i retning Tromsøya;6403;100,0;24;24;0;2;99,97;5759;642;318;172;83;69;62;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-22T00:00+01:00;2022-12-23T00:00+01:00;2022-12-22;Totalt;6405;100,0;24;24;0;4;99,94;5759;642;318;172;83;69;62;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;1;4933;100,0;24;24;0;0;100,00;4477;456;230;95;84;47;43;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;3;568;100,0;24;24;0;0;100,00;544;24;18;5;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;Totalt i retning Tromsøya;5501;100,0;24;24;0;0;100,00;5021;480;248;100;84;48;44;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-23T00:00+01:00;2022-12-24T00:00+01:00;2022-12-23;Totalt;5501;100,0;24;24;0;0;100,00;5021;480;248;100;84;48;44;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;2022-12-24;1;2384;100,0;24;24;0;0;100,00;2256;128;91;18;12;7;7;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;2022-12-24;3;222;100,0;24;24;0;0;100,00;214;8;6;1;0;1;0;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;2022-12-24;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;2022-12-24;Totalt i retning Tromsøya;2606;100,0;24;24;0;0;100,00;2470;136;97;19;12;8;7;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-24T00:00+01:00;2022-12-25T00:00+01:00;2022-12-24;Totalt;2606;100,0;24;24;0;0;100,00;2470;136;97;19;12;8;7;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;2022-12-25;1;1768;100,0;24;24;0;0;100,00;1676;92;64;9;10;9;7;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;2022-12-25;3;133;100,0;24;24;0;0;100,00;130;3;3;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;2022-12-25;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;2022-12-25;Totalt i retning Tromsøya;1901;100,0;24;24;0;0;100,00;1806;95;67;9;10;9;7;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-25T00:00+01:00;2022-12-26T00:00+01:00;2022-12-25;Totalt;1901;100,0;24;24;0;0;100,00;1806;95;67;9;10;9;7;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;2022-12-26;1;2321;100,0;24;24;0;1;99,96;2169;151;79;33;15;24;21;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;2022-12-26;3;177;100,0;24;24;0;0;100,00;173;4;3;0;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;2022-12-26;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;2022-12-26;Totalt i retning Tromsøya;2498;100,0;24;24;0;1;99,96;2342;155;82;33;16;24;21;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-26T00:00+01:00;2022-12-27T00:00+01:00;2022-12-26;Totalt;2498;100,0;24;24;0;1;99,96;2342;155;82;33;16;24;21;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;2022-12-27;1;3938;100,0;24;24;0;0;100,00;3537;401;187;102;59;53;49;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;2022-12-27;3;389;100,0;24;24;0;0;100,00;379;10;9;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;2022-12-27;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;2022-12-27;Totalt i retning Tromsøya;4327;100,0;24;24;0;0;100,00;3916;411;196;103;59;53;49;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-27T00:00+01:00;2022-12-28T00:00+01:00;2022-12-27;Totalt;4327;100,0;24;24;0;0;100,00;3916;411;196;103;59;53;49;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;2022-12-28;1;3978;100,0;24;24;0;0;100,00;3575;403;178;101;58;66;59;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;2022-12-28;3;409;100,0;24;24;0;0;100,00;393;16;12;2;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;2022-12-28;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;2022-12-28;Totalt i retning Tromsøya;4387;100,0;24;24;0;0;100,00;3968;419;190;103;60;66;59;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-28T00:00+01:00;2022-12-29T00:00+01:00;2022-12-28;Totalt;4387;100,0;24;24;0;0;100,00;3968;419;190;103;60;66;59;7
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;2022-12-29;1;4100;100,0;24;24;0;0;100,00;3696;404;190;94;59;61;55;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;2022-12-29;3;381;100,0;24;24;0;0;100,00;362;19;14;3;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;2022-12-29;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;2022-12-29;Totalt i retning Tromsøya;4481;100,0;24;24;0;0;100,00;4058;423;204;97;61;61;55;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-29T00:00+01:00;2022-12-30T00:00+01:00;2022-12-29;Totalt;4481;100,0;24;24;0;0;100,00;4058;423;204;97;61;61;55;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;2022-12-30;1;4053;100,0;24;24;0;0;100,00;3698;355;160;86;59;50;46;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;2022-12-30;3;405;100,0;24;24;0;0;100,00;391;14;11;1;2;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;2022-12-30;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;2022-12-30;Totalt i retning Tromsøya;4458;100,0;24;24;0;0;100,00;4089;369;171;87;61;50;46;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-30T00:00+01:00;2022-12-31T00:00+01:00;2022-12-30;Totalt;4458;100,0;24;24;0;0;100,00;4089;369;171;87;61;50;46;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;2022-12-31;1;2500;100,0;24;24;0;0;100,00;2372;128;74;18;23;13;11;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;2022-12-31;3;140;100,0;24;24;0;0;100,00;137;3;2;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;2022-12-31;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;2022-12-31;Totalt i retning Tromsøya;2640;100,0;24;24;0;0;100,00;2509;131;76;19;23;13;11;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-31T00:00+01:00;2023-01-01T00:00+01:00;2022-12-31;Totalt;2640;100,0;24;24;0;0;100,00;2509;131;76;19;23;13;11;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;2023-01-01;1;2248;100,0;24;24;0;2;99,91;2109;137;86;19;16;16;14;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;2023-01-01;3;145;100,0;24;24;0;0;100,00;140;5;4;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;2023-01-01;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;2023-01-01;Totalt i retning Tromsøya;2393;100,0;24;24;0;2;99,92;2249;142;90;19;16;17;15;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-01-02T00:00+01:00;2023-01-01;Totalt;2393;100,0;24;24;0;2;99,92;2249;142;90;19;16;17;15;2
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;2023-01-02;1;4835;100,0;24;24;0;0;100,00;4245;590;288;153;82;67;64;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;2023-01-02;3;682;100,0;24;24;0;0;100,00;653;29;23;4;1;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;2023-01-02;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;2023-01-02;Totalt i retning Tromsøya;5517;100,0;24;24;0;0;100,00;4898;619;311;157;83;68;65;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-02T00:00+01:00;2023-01-03T00:00+01:00;2023-01-02;Totalt;5517;100,0;24;24;0;0;100,00;4898;619;311;157;83;68;65;3
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;2023-01-03;1;5270;100,0;24;24;0;0;100,00;4606;664;335;163;95;71;65;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;2023-01-03;3;731;100,0;24;24;0;0;100,00;697;34;30;3;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;2023-01-03;Totalt i retning Tomasjord;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;2023-01-03;Totalt i retning Tromsøya;6001;100,0;24;24;0;0;100,00;5303;698;365;166;96;71;65;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-03T00:00+01:00;2023-01-04T00:00+01:00;2023-01-03;Totalt;6001;100,0;24;24;0;0;100,00;5303;698;365;166;96;71;65;6
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-04T00:00+01:00;2023-01-05T00:00+01:00;2023-01-04;1;5467;100,0;24;24;0;0;100,00;4801;666;316;174;94;82;77;5
