Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-23T00:00+01:00;2022-01-24T00:00+01:00;2022-01-23;2;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-23T00:00+01:00;2022-01-24T00:00+01:00;2022-01-23;Totalt i retning Dramsvegen nord;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-23T00:00+01:00;2022-01-24T00:00+01:00;2022-01-23;Totalt i retning Grønnåsen;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-23T00:00+01:00;2022-01-24T00:00+01:00;2022-01-23;Totalt;8;100,0;24;24;0;8;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-24T00:00+01:00;2022-01-25T00:00+01:00;2022-01-24;1;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-24T00:00+01:00;2022-01-25T00:00+01:00;2022-01-24;2;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-24T00:00+01:00;2022-01-25T00:00+01:00;2022-01-24;Totalt i retning Dramsvegen nord;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-24T00:00+01:00;2022-01-25T00:00+01:00;2022-01-24;Totalt i retning Grønnåsen;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-24T00:00+01:00;2022-01-25T00:00+01:00;2022-01-24;Totalt;11;100,0;24;24;0;11;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-25T00:00+01:00;2022-01-26T00:00+01:00;2022-01-25;1;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-25T00:00+01:00;2022-01-26T00:00+01:00;2022-01-25;2;10;100,0;24;24;0;10;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-25T00:00+01:00;2022-01-26T00:00+01:00;2022-01-25;Totalt i retning Dramsvegen nord;10;100,0;24;24;0;10;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-25T00:00+01:00;2022-01-26T00:00+01:00;2022-01-25;Totalt i retning Grønnåsen;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-25T00:00+01:00;2022-01-26T00:00+01:00;2022-01-25;Totalt;12;100,0;24;24;0;12;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;1;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;2;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;Totalt i retning Dramsvegen nord;15;100,0;24;24;0;15;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;Totalt i retning Grønnåsen;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;Totalt;18;100,0;24;24;0;18;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;1;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;2;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;Totalt i retning Dramsvegen nord;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;Totalt i retning Grønnåsen;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;Totalt;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;1;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;2;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;Totalt i retning Dramsvegen nord;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;Totalt i retning Grønnåsen;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;Totalt;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;1;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;2;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;Totalt i retning Dramsvegen nord;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;Totalt i retning Grønnåsen;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;Totalt;8;100,0;24;24;0;8;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;1;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;2;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;Totalt i retning Dramsvegen nord;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;Totalt i retning Grønnåsen;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;Totalt;8;100,0;24;24;0;8;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;1;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;2;10;100,0;24;24;0;10;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt i retning Dramsvegen nord;10;100,0;24;24;0;10;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt i retning Grønnåsen;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt;13;100,0;24;24;0;13;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;1;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;2;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt i retning Dramsvegen nord;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt i retning Grønnåsen;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;1;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;2;12;100,0;24;24;0;12;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt i retning Dramsvegen nord;12;100,0;24;24;0;12;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt i retning Grønnåsen;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt;16;100,0;24;24;0;16;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;1;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;2;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt i retning Dramsvegen nord;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt i retning Grønnåsen;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt;10;100,0;24;24;0;10;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;1;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;2;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt i retning Dramsvegen nord;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt i retning Grønnåsen;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt;9;100,0;24;24;0;9;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;1;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;2;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt i retning Dramsvegen nord;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt i retning Grønnåsen;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;1;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;2;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt i retning Dramsvegen nord;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt i retning Grønnåsen;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;1;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;2;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt i retning Dramsvegen nord;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt i retning Grønnåsen;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt;12;100,0;24;24;0;12;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;1;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;2;10;100,0;24;24;0;10;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt i retning Dramsvegen nord;10;100,0;24;24;0;10;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt i retning Grønnåsen;4;100,0;24;24;0;4;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;1;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;2;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt i retning Dramsvegen nord;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt i retning Grønnåsen;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt;16;100,0;24;24;0;16;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;1;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;2;8;100,0;24;24;0;8;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt i retning Dramsvegen nord;8;100,0;24;24;0;8;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt i retning Grønnåsen;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;1;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;2;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt i retning Dramsvegen nord;5;100,0;24;24;0;5;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt i retning Grønnåsen;1;100,0;24;24;0;1;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;1;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;2;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt i retning Dramsvegen nord;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt i retning Grønnåsen;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt;3;100,0;24;24;0;3;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;1;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;2;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt i retning Dramsvegen nord;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt i retning Grønnåsen;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;1;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;2;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt i retning Dramsvegen nord;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt i retning Grønnåsen;0;100,0;24;24;0;0;100,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt;7;100,0;24;24;0;7;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;1;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;2;12;100,0;24;24;0;12;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt i retning Dramsvegen nord;12;100,0;24;24;0;12;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt i retning Grønnåsen;6;100,0;24;24;0;6;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt;18;100,0;24;24;0;18;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;1;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;2;11;100,0;24;24;0;11;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt i retning Dramsvegen nord;11;100,0;24;24;0;11;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt i retning Grønnåsen;2;100,0;24;24;0;2;0,00;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt;13;100,0;24;24;0;13;0,00;-;-;-;-;-;-;-;-
